test_id,probability
123,0.336096927276
124,0.155928925487
125,0.260555671056
126,0.356300429333
127,0.31710746658
128,0.0
129,0.0
130,0.175830208683
131,0.252138706945
132,0.536892711852
133,0.0
134,0.194314340169
135,0.201993092498
136,0.765899540143
137,0.0
138,0.0
139,0.150640184987
140,0.19087406613
141,0.291219418564
142,0.703172705966
143,0.709297266606
144,0.291219418564
145,0.220288150562
146,0.168310309329
147,0.709297266606
148,0.411065370983
149,0.291219418564
150,0.150640184987
151,0.201993092498
152,0.13049436153
153,0.503102612415
154,0.31710746658
155,0.38768972948
156,0.291219418564
157,0.250420500279
158,0.201993092498
159,0.776514530475
160,0.380872608476
161,0.0
162,0.51014901931
163,0.51014901931
164,0.206136966068
165,0.127359529795
166,0.656972921033
167,0.431613418971
168,0.0
169,0.0
170,0.411207055068
171,0.260555671056
172,0.291069102382
173,0.519387993313
174,0.411207055068
175,0.0919399817408
176,1.0
177,0.136276341439
178,0.411207055068
179,0.0
180,0.51014901931
181,0.206136966068
182,0.318784021754
183,0.0
184,0.260555671056
185,0.0
186,0.0724408192504
187,0.304125741875
188,0.505605558874
189,0.374807770059
190,0.0699725434181
191,0.558617752822
192,0.579738671538
193,0.181191793501
194,0.318882727493
195,0.340733448316
196,0.0778089435929
197,0.407352604289
198,0.336096927276
199,0.265434454962
200,0.194314340169
201,0.252334201434
202,0.291219418564
203,0.503102612415
204,0.30321606445
205,0.502328778226
206,0.0
207,0.502328778226
208,0.0
209,0.402982208974
210,0.503102612415
211,0.502328778226
212,0.291069102382
213,0.336096927276
214,0.579738671538
215,0.602974816038
216,0.776514530475
217,0.602974816038
218,0.411207055068
219,0.336096927276
220,0.0
221,0.17077611319
222,0.366529477546
223,0.260555671056
224,0.0787089394913
225,0.356300429333
226,0.336096927276
227,0.31867418263
228,0.17077611319
229,0.0
230,0.260555671056
231,0.0
232,0.505605558874
233,0.379978361591
234,0.0
235,0.776514530475
236,0.336096927276
237,0.407352604289
238,0.450175502327
239,0.0
240,0.0739712948347
241,0.524591090446
242,0.201993092498
243,0.17077611319
244,0.17077611319
245,0.411207055068
246,0.0
247,0.125366937987
248,0.0665592466079
249,0.503102612415
250,0.0
251,0.656972921033
252,0.450175502327
253,0.602974816038
254,0.291219418564
255,0.336096927276
256,0.0699725434181
257,0.0
258,0.115215543378
259,0.19087406613
260,0.127359529795
261,0.342390186113
262,0.0
263,0.0404139458675
264,0.380872608476
265,0.329603360036
266,0.260555671056
267,0.602974816038
268,0.209542403807
269,0.0787446034559
270,0.394295175744
271,0.735896949806
272,0.0
273,0.23577033983
274,0.466759762818
275,0.206083635014
276,0.135073483671
277,0.0739712948347
278,0.194314340169
279,0.260555671056
280,0.580332984677
281,0.0562971575751
282,0.0648911121832
283,0.411207055068
284,0.291219418564
285,0.569707709055
286,0.0
287,0.579738671538
288,0.486298422628
289,0.0
290,0.0991575972469
291,0.17077611319
292,0.580332984677
293,0.450268144656
294,0.17077611319
295,0.366423198153
296,0.0
297,0.194314340169
298,0.127359529795
299,0.0986796179799
300,0.168368421637
301,0.220288150562
302,0.144383555277
303,0.336096927276
304,0.450175502327
305,0.336096927276
306,0.569707709055
307,0.250337723123
308,0.344642141038
309,0.220288150562
310,0.441418903961
311,0.201993092498
312,0.252334201434
313,0.230067821927
314,0.318784021754
315,0.0
316,0.0934947749754
317,0.0
318,0.260555671056
319,0.0540041824677
320,0.0
321,0.580332984677
322,0.0
323,0.336096927276
324,0.126363739665
325,0.0986796179799
326,0.318882727493
327,0.0
328,0.30321606445
329,0.51014901931
330,0.0
331,0.29597612436
332,0.161713780663
333,0.0
334,0.19087406613
335,0.291219418564
336,0.336096927276
337,0.0986796179799
338,0.184431916623
339,0.0
340,0.0
341,0.380872608476
342,0.579738671538
343,0.0
344,0.127359529795
345,0.29411066171
346,0.602974816038
347,0.411207055068
348,0.0
349,0.493215001745
350,0.125366937987
351,0.0
352,0.411207055068
353,0.0
354,0.291219418564
355,0.0
356,0.776514530475
357,0.260555671056
358,0.119136892362
359,0.260555671056
360,0.252138706945
361,0.115215543378
362,0.580332984677
363,0.344642141038
364,0.439274990316
365,0.0991575972469
366,0.194314340169
367,0.51014901931
368,0.0
369,0.127359529795
370,0.313765201905
371,0.101630669791
372,0.380872608476
373,0.15716333112
374,0.48097310796
375,0.392181175971
376,0.579738671538
377,0.159739376863
378,0.336096927276
379,0.178566215558
380,0.51014901931
381,0.0
382,0.0
383,0.0
384,0.220288150562
385,0.0
386,0.0
387,0.144383555277
388,0.79951899543
389,0.231570526123
390,0.225764846003
391,0.16279449512
392,0.212889950749
393,0.344642141038
394,0.252334201434
395,0.17077611319
396,0.220288150562
397,0.639230624054
398,0.336096927276
399,0.318849541433
400,0.127359529795
401,0.17077611319
402,0.252334201434
403,0.0
404,0.291219418564
405,1.0
406,0.34770827001
407,0.105992131351
408,0.17077611319
409,0.225764846003
410,0.709297266606
411,0.449436416524
412,0.411207055068
413,0.410362644952
414,0.0
415,0.253209449516
416,0.503102612415
417,0.304125741875
418,0.656972921033
419,0.359090138962
420,0.336096927276
421,0.3223768056
422,0.0
423,0.344642141038
424,0.336096927276
425,0.752319761989
426,0.17077611319
427,0.716811741443
428,0.144383555277
429,0.184431916623
430,0.131960810038
431,0.348993907955
432,0.0
433,0.0
434,0.51014901931
435,0.291069102382
436,0.0
437,0.503102612415
438,0.0
439,0.291219418564
440,0.602974816038
441,0.356300429333
442,0.450268144656
443,0.0
444,0.0
445,0.503102612415
446,0.194314340169
447,0.380872608476
448,0.291165052609
449,0.380872608476
450,0.0
451,0.274611786436
452,0.558617752822
453,0.201993092498
454,0.503102612415
455,0.0
456,1.0
457,0.502929265114
458,0.0
459,0.087044467925
460,0.602974816038
461,0.201993092498
462,0.144383555277
463,0.344642141038
464,0.794102185291
465,0.776514530475
466,0.580332984677
467,0.474086124697
468,0.127359529795
469,0.503102612415
470,0.0
471,0.336096927276
472,0.336096927276
473,0.110315696912
474,0.360348703392
475,0.101630669791
476,0.375456634237
477,0.216933817011
478,0.17077611319
479,0.335175743328
480,0.579738671538
481,0.260555671056
482,0.144383555277
483,0.0
484,0.112342778915
485,0.260555671056
486,0.150640184987
487,0.225764846003
488,0.402982208974
489,0.602974816038
490,0.411207055068
491,0.304034405518
492,0.168397500372
493,0.463170302497
494,0.159764209241
495,0.0
496,0.0
497,0.57273935842
498,0.220288150562
499,0.0
500,0.260555671056
501,0.0
502,0.253209449516
503,0.0
504,0.602974816038
505,0.12725898701
506,0.374807770059
507,0.112342778915
508,0.0291084936218
509,0.30321606445
510,0.0
511,0.0
512,0.150640184987
513,0.279828065243
514,0.600206349243
515,0.356300429333
516,0.411207055068
517,0.0
518,0.17077611319
519,0.84664735365
520,0.0
521,0.11671773546
522,0.340824216624
523,0.0
524,0.580332984677
525,0.304125741875
526,0.23577033983
527,0.411207055068
528,0.579738671538
529,0.269517613246
530,0.634808797178
531,0.178566215558
532,0.449436416524
533,0.410995463935
534,0.150640184987
535,0.0
536,0.580332984677
537,0.247184813343
538,0.503102612415
539,0.372055731454
540,0.145874390821
541,0.291219418564
542,0.0
543,0.159739376863
544,0.137543604556
545,0.260555671056
546,0.344558713136
547,0.450175502327
548,0.0
549,0.38768972948
550,0.360910945536
551,0.411207055068
552,0.291219418564
553,0.144383555277
554,0.579738671538
555,0.295267555382
556,0.28070494092
557,0.0
558,0.49089112271
559,0.115215543378
560,0.17077611319
561,0.411207055068
562,0.0
563,0.335175743328
564,0.0
565,0.201993092498
566,0.0
567,0.260555671056
568,0.450175502327
569,0.0
570,0.465646219099
571,0.336096927276
572,0.112239289151
573,0.51014901931
574,0.411207055068
575,0.396944083766
576,0.669418851727
577,0.632790458368
578,0.450175502327
579,0.336096927276
580,0.0
581,0.411207055068
582,0.656972921033
583,0.709297266606
584,0.0
585,0.291069102382
586,0.356300429333
587,0.602974816038
588,0.133882431924
589,0.0
590,0.127359529795
591,0.0986796179799
592,0.431613418971
593,0.252334201434
594,0.431613418971
595,0.356300429333
596,0.17077611319
597,0.336096927276
598,0.0
599,0.0
600,0.344642141038
601,0.428347510508
602,0.0799568401945
603,0.206083635014
604,0.0
605,0.709297266606
606,0.304046977479
607,0.372055731454
608,0.206136966068
609,0.161713780663
610,0.579738671538
611,0.220288150562
612,0.450175502327
613,0.0
614,0.503102612415
615,0.260555671056
616,0.340824216624
617,0.30321606445
618,0.150640184987
619,0.291219418564
620,0.252334201434
621,0.318784021754
622,0.356300429333
623,0.150640184987
624,0.127359529795
625,0.260555671056
626,0.579738671538
627,0.368023208756
628,0.318784021754
629,0.579738671538
630,0.220288150562
631,0.144383555277
632,0.776514530475
633,0.17077611319
634,0.225764846003
635,0.225764846003
636,0.380872608476
637,0.260501817049
638,0.602974816038
639,0.656972921033
640,0.558617752822
641,0.136276341439
642,0.519387993313
643,0.503102612415
644,0.344642141038
645,0.580332984677
646,0.0
647,0.579738671538
648,0.580332984677
649,0.336096927276
650,0.379978361591
651,0.342390186113
652,0.336096927276
653,0.244785311735
654,0.38768972948
655,0.0703049208646
656,0.291219418564
657,0.155928925487
658,0.150640184987
659,0.18239645058
660,0.17077611319
661,0.115215543378
662,0.0
663,0.461170928379
664,0.380647406196
665,0.144383555277
666,0.194314340169
667,0.220288150562
668,0.225764846003
669,0.323260559848
670,0.318784021754
671,0.115215543378
672,0.0
673,0.411207055068
674,0.336096927276
675,0.0
676,0.195508102539
677,0.206083635014
678,0.450175502327
679,0.155910936131
680,0.338094703905
681,0.291219418564
682,0.0
683,0.537363175629
684,0.201993092498
685,0.161713780663
686,0.112342778915
687,0.206136966068
688,0.0
689,0.206098483631
690,0.411207055068
691,0.127359529795
692,0.359090138962
693,0.0
694,0.0
695,0.449436416524
696,0.168310309329
697,0.580332984677
698,0.411207055068
699,0.51014901931
700,0.252334201434
701,0.215070325706
702,0.250302046247
703,0.184431916623
704,0.411207055068
705,0.259457099924
706,0.356300429333
707,0.220288150562
708,0.168368421637
709,0.201993092498
710,0.0
711,0.318784021754
712,0.336096927276
713,0.318784021754
714,0.450268144656
715,0.431613418971
716,0.0
717,0.114454394683
718,0.17077611319
719,0.669418851727
720,0.155928925487
721,0.706077774434
722,0.323261382056
723,0.17077611319
724,0.206136966068
725,0.776514530475
726,0.0
727,0.112342778915
728,0.291069102382
729,0.379978361591
730,0.336096927276
731,0.206136966068
732,0.431613418971
733,0.194314340169
734,0.558617752822
735,0.278942545326
736,0.339099499838
737,0.0
738,0.0
739,0.835049905752
740,0.336096927276
741,0.502929265114
742,0.356300429333
743,0.0
744,0.252138706945
745,0.336096927276
746,0.0
747,0.127359529795
748,0.206136966068
749,0.450175502327
750,0.150640184987
751,0.0
752,0.228827311854
753,0.503102612415
754,0.0
755,0.591892762637
756,0.431613418971
757,0.431613418971
758,0.332345815104
759,0.194314340169
760,0.656972921033
761,0.380872608476
762,0.0
763,0.168397500372
764,0.340824216624
765,0.503102612415
766,0.0735747461059
767,0.602974816038
768,0.0
769,0.17077611319
770,0.776514530475
771,0.0845798608015
772,0.304125741875
773,0.237739238575
774,0.318882727493
775,0.291219418564
776,0.184431916623
777,0.0
778,0.288253784039
779,0.285306190981
780,0.450175502327
781,0.431613418971
782,0.716811741443
783,0.580332984677
784,0.318784021754
785,0.225764846003
786,0.465291532337
787,0.0
788,0.0
789,0.474330706497
790,0.291069102382
791,0.336096927276
792,0.212772510465
793,0.276274998459
794,0.411207055068
795,0.291219418564
796,0.449436416524
797,0.220288150562
798,0.579738671538
799,0.4003049304
800,0.0
801,0.17077611319
802,0.201993092498
803,0.115215543378
804,0.127359529795
805,0.0
806,0.115215543378
807,0.194314340169
808,0.0
809,0.17077611319
810,0.150640184987
811,0.260555671056
812,0.503102612415
813,0.450175502327
814,0.380872608476
815,1.0
816,0.150640184987
817,0.0
818,0.0
819,0.155928925487
820,0.0
821,0.342390186113
822,0.326644977725
823,0.225764846003
824,0.427161868479
825,0.127359529795
826,0.0
827,0.0
828,0.0
829,0.168368421637
830,0.818180207367
831,0.336096927276
832,0.295267555382
833,1.0
834,0.411207055068
835,0.220288150562
836,0.656972921033
837,0.244785311735
838,0.220288150562
839,0.439274990316
840,0.57273935842
841,0.529878722844
842,0.580332984677
843,0.0
844,0.171112269538
845,0.380872608476
846,0.550779633946
847,0.105992131351
848,0.336096927276
849,0.0
850,0.476550922033
851,0.201993092498
852,0.184431916623
853,0.0
854,0.0834094114395
855,0.286732499218
856,0.0
857,0.0
858,0.0
859,0.656972921033
860,0.776514530475
861,0.0
862,0.505605558874
863,0.0
864,0.461313774437
865,0.318784021754
866,0.404348530965
867,0.356300429333
868,0.0
869,0.17077611319
870,0.450175502327
871,0.344642141038
872,0.411207055068
873,0.145874390821
874,0.411207055068
875,0.0
876,0.51014901931
877,0.602974816038
878,0.602974816038
879,0.150640184987
880,0.318784021754
881,0.209542403807
882,0.732706897067
883,0.0
884,0.602974816038
885,0.304125741875
886,0.0599299682242
887,0.0
888,0.155928925487
889,0.0
890,0.656972921033
891,0.519387993313
892,0.220288150562
893,0.220288150562
894,0.260555671056
895,0.335175743328
896,0.449436416524
897,0.380872608476
898,0.220288150562
899,0.31882760575
900,0.168085366669
901,0.291219418564
902,0.592248621572
903,0.0
904,0.407352604289
905,0.0
906,0.0
907,0.387656598217
908,0.220288150562
909,0.0665592466079
910,0.40728840869
911,0.201993092498
912,0.184431916623
913,0.503102612415
914,0.0919399817408
915,0.201993092498
916,0.175786078393
917,0.291219418564
918,0.260555671056
919,0.579738671538
920,0.579738671538
921,0.136276341439
922,0.0
923,0.0
924,0.51014901931
925,0.318784021754
926,0.0
927,0.336096927276
928,0.194314340169
929,0.450268144656
930,0.411207055068
931,0.220288150562
932,0.201993092498
933,0.602974816038
934,0.344642141038
935,0.709297266606
936,0.145874390821
937,0.0
938,0.144383555277
939,0.818180207367
940,0.437977747891
941,0.437977747891
942,0.449436416524
943,0.755928946018
944,0.288253784039
945,0.634808797178
946,0.350810784113
947,0.0
948,0.411207055068
949,0.237903094633
950,0.0
951,0.0919399817408
952,0.51014901931
953,0.197101779009
954,0.411207055068
955,0.524591090446
956,0.51014901931
957,0.776514530475
958,0.51014901931
959,0.0
960,0.136276341439
961,0.0
962,0.502328778226
963,0.656972921033
964,0.115215543378
965,0.220288150562
966,0.0
967,0.184431916623
968,0.348993907955
969,0.336096927276
970,0.18576795948
971,0.225764846003
972,0.0
973,0.602974816038
974,0.752319761989
975,0.0
976,0.127359529795
977,0.0
978,0.747407354006
979,0.286732499218
980,0.344642141038
981,0.201993092498
982,0.344642141038
983,0.127359529795
984,0.602974816038
985,0.0
986,0.441418903961
987,0.19087406613
988,0.228916460605
989,0.260555671056
990,0.336096927276
991,0.201993092498
992,0.318784021754
993,0.0
994,0.17077611319
995,0.66982779526
996,0.159739376863
997,0.818180207367
998,0.0
999,0.431613418971
1000,0.260555671056
1001,0.0
1002,0.503102612415
1003,0.344642141038
1004,0.336096927276
1005,0.669418851727
1006,0.0
1007,0.502328778226
1008,0.51014901931
1009,0.411207055068
1010,0.260555671056
1011,0.635001221407
1012,0.709297266606
1013,0.435166456779
1014,0.450175502327
1015,0.150640184987
1016,0.669418851727
1017,0.260555671056
1018,0.0
1019,0.48097310796
1020,0.411207055068
1021,0.260555671056
1022,0.709659799624
1023,0.0
1024,0.150556969602
1025,0.0
1026,0.503102612415
1027,0.206136966068
1028,0.356300429333
1029,0.450268144656
1030,0.356300429333
1031,0.220288150562
1032,0.150640184987
1033,0.502328778226
1034,0.0
1035,0.0
1036,0.51014901931
1037,0.260555671056
1038,0.216024977521
1039,0.220288150562
1040,0.136276341439
1041,0.411207055068
1042,0.201993092498
1043,0.113592764077
1044,0.105992131351
1045,0.0
1046,0.168368421637
1047,0.16837807253
1048,0.439274990316
1049,0.449436416524
1050,0.0
1051,0.450175502327
1052,0.220288150562
1053,0.0
1054,1.0
1055,0.136276341439
1056,0.336096927276
1057,0.0
1058,0.303475542781
1059,0.105992131351
1060,0.411207055068
1061,0.342390186113
1062,0.225764846003
1063,0.17077611319
1064,0.602974816038
1065,0.0
1066,0.0
1067,0.336096927276
1068,0.220288150562
1069,0.252334201434
1070,0.0
1071,0.709297266606
1072,0.0
1073,0.449436416524
1074,0.0739712948347
1075,0.455201845765
1076,0.890108725034
1077,0.0
1078,0.220288150562
1079,0.602974816038
1080,0.30321606445
1081,0.17077611319
1082,0.253209449516
1083,0.579738671538
1084,0.503102612415
1085,0.579738671538
1086,0.220288150562
1087,0.411207055068
1088,0.356300429333
1089,0.127359529795
1090,0.335175743328
1091,0.127359529795
1092,0.336096927276
1093,0.201993092498
1094,0.225554872207
1095,0.253533753472
1096,0.379978361591
1097,0.304125741875
1098,0.656972921033
1099,0.602974816038
1100,0.127359529795
1101,0.669418851727
1102,0.194314340169
1103,0.579738671538
1104,0.225764846003
1105,0.201993092498
1106,0.680977696181
1107,0.194314340169
1108,0.252334201434
1109,0.407352604289
1110,0.275195812175
1111,0.0
1112,0.17077611319
1113,0.379978361591
1114,0.821411291688
1115,0.13049436153
1116,0.51014901931
1117,0.449436416524
1118,0.30321606445
1119,0.336096927276
1120,0.144383555277
1121,0.0
1122,0.260555671056
1123,0.220201387154
1124,0.709297266606
1125,0.225764846003
1126,0.168891358178
1127,0.450100874751
1128,0.0599299682242
1129,0.360658944897
1130,0.0
1131,0.252334201434
1132,0.439274990316
1133,0.579738671538
1134,0.477359564022
1135,0.818180207367
1136,0.0
1137,0.342390186113
1138,0.0
1139,1.0
1140,0.087044467925
1141,0.318784021754
1142,0.356300429333
1143,0.356300429333
1144,0.102255033743
1145,0.0
1146,0.0
1147,0.17077611319
1148,0.206136966068
1149,0.0
1150,0.206136966068
1151,0.31710746658
1152,0.252334201434
1153,0.579738671538
1154,0.51014901931
1155,0.260555671056
1156,0.368023208756
1157,0.0
1158,0.0
1159,0.0643709936653
1160,0.291219418564
1161,0.0561217549137
1162,0.336096927276
1163,0.127359529795
1164,0.0361672159691
1165,0.115215543378
1166,0.411207055068
1167,0.291219418564
1168,0.115215543378
1169,0.435774918299
1170,0.502328778226
1171,0.304125741875
1172,0.206136966068
1173,0.895532415072
1174,0.431613418971
1175,0.656972921033
1176,0.199763814138
1177,0.579738671538
1178,0.0
1179,0.579738671538
1180,0.503102612415
1181,0.0
1182,0.0
1183,0.0
1184,0.136276341439
1185,0.0
1186,0.0
1187,0.291219418564
1188,0.503102612415
1189,0.336096927276
1190,0.0
1191,0.17077611319
1192,0.220288150562
1193,0.336096927276
1194,0.395945263249
1195,0.17077611319
1196,0.479581820188
1197,0.225694692433
1198,0.317997661666
1199,0.411207055068
1200,0.503102612415
1201,0.206136966068
1202,0.656972921033
1203,0.732104920251
1204,0.0
1205,0.17077611319
1206,0.279828065243
1207,0.269517613246
1208,0.291219418564
1209,0.0
1210,0.260555671056
1211,0.316875221884
1212,0.201993092498
1213,0.431613418971
1214,0.379978361591
1215,0.455074748248
1216,0.127359529795
1217,0.0
1218,0.0
1219,0.144383555277
1220,0.291219418564
1221,0.669418851727
1222,0.602974816038
1223,0.0
1224,0.163675271272
1225,0.411207055068
1226,0.336096927276
1227,0.237903094633
1228,0.291219418564
1229,0.0
1230,0.17077611319
1231,0.0926978966863
1232,0.288432362548
1233,0.673520504578
1234,0.709297266606
1235,0.19087406613
1236,0.615218690896
1237,0.144383555277
1238,0.311257467527
1239,0.291219418564
1240,0.11671773546
1241,0.0
1242,1.0
1243,0.087044467925
1244,0.615218690896
1245,0.20552275501
1246,0.291219418564
1247,0.291219418564
1248,0.669418851727
1249,0.161713780663
1250,0.716811741443
1251,0.0
1252,0.150640184987
1253,0.142919729522
1254,0.260555671056
1255,0.350810784113
1256,0.0
1257,0.426627920069
1258,0.818180207367
1259,0.237903094633
1260,0.291219418564
1261,0.579738671538
1262,0.225764846003
1263,0.243955725
1264,0.127359529795
1265,0.260555671056
1266,0.0
1267,0.449436416524
1268,0.51014901931
1269,0.225764846003
1270,0.411207055068
1271,0.776514530475
1272,0.0
1273,0.17077611319
1274,0.144383555277
1275,0.25520352838
1276,0.0
1277,0.101630669791
1278,0.716811741443
1279,0.411207055068
1280,0.450268144656
1281,0.411065370983
1282,0.237739238575
1283,0.380872608476
1284,0.0
1285,0.776514530475
1286,0.206083635014
1287,0.0926978966863
1288,0.449436416524
1289,0.0
1290,0.260555671056
1291,0.0
1292,0.0
1293,0.0739712948347
1294,0.0
1295,0.0
1296,0.336096927276
1297,0.336096927276
1298,0.291219418564
1299,0.101630669791
1300,0.295267555382
1301,0.0
1302,0.318784021754
1303,0.503102612415
1304,0.336096927276
1305,0.0
1306,0.127359529795
1307,0.159764209241
1308,0.0
1309,0.260555671056
1310,0.411207055068
1311,0.669418851727
1312,0.17077611319
1313,0.105992131351
1314,0.355476777955
1315,0.126363739665
1316,0.579738671538
1317,0.449436416524
1318,0.550779633946
1319,0.503102612415
1320,0.51014901931
1321,0.101630669791
1322,1.0
1323,0.206136966068
1324,0.356177663686
1325,0.716811741443
1326,0.0
1327,0.503102612415
1328,0.336096927276
1329,0.0
1330,0.450175502327
1331,0.0
1332,0.439274990316
1333,0.407352604289
1334,0.336096927276
1335,0.0
1336,0.0
1337,0.127359529795
1338,0.220201387154
1339,0.216933817011
1340,0.348614272658
1341,0.0
1342,0.51014901931
1343,0.519387993313
1344,0.0
1345,0.579738671538
1346,0.450175502327
1347,0.747407354006
1348,0.669418851727
1349,0.121603314786
1350,0.449436416524
1351,0.260555671056
1352,0.752319761989
1353,0.602974816038
1354,0.0
1355,0.0
1356,0.344642141038
1357,0.459362774071
1358,0.101286830962
1359,0.206136966068
1360,0.424429533893
1361,0.411207055068
1362,0.220288150562
1363,0.220288150562
1364,0.411065370983
1365,0.0
1366,0.504374969485
1367,0.260555671056
1368,0.17077611319
1369,0.380872608476
1370,0.503102612415
1371,0.31710746658
1372,0.194314340169
1373,0.579738671538
1374,0.260555671056
1375,0.669418851727
1376,0.709297266606
1377,0.336096927276
1378,0.51014901931
1379,0.194314340169
1380,0.503102612415
1381,0.776514530475
1382,0.580332984677
1383,0.05355095315
1384,0.580332984677
1385,0.304125741875
1386,0.424429533893
1387,0.374807770059
1388,0.0
1389,0.220288150562
1390,0.346768972134
1391,0.0
1392,0.0
1393,0.150640184987
1394,0.220288150562
1395,0.206083635014
1396,0.115215543378
1397,0.0
1398,1.0
1399,0.503102612415
1400,0.449436416524
1401,0.656972921033
1402,0.379978361591
1403,0.336096927276
1404,0.206136966068
1405,0.0
1406,0.288578831628
1407,1.0
1408,0.544608535734
1409,0.0
1410,0.449436416524
1411,0.206083635014
1412,0.137543604556
1413,0.260555671056
1414,0.105992131351
1415,0.295267555382
1416,0.260555671056
1417,0.776514530475
1418,0.291219418564
1419,0.310890774681
1420,0.225764846003
1421,0.0
1422,0.115215543378
1423,0.252334201434
1424,0.0
1425,0.0
1426,0.201993092498
1427,0.0773478123437
1428,0.709297266606
1429,0.336096927276
1430,0.424429533893
1431,0.380872608476
1432,0.51014901931
1433,0.0
1434,0.0
1435,0.0
1436,0.602974816038
1437,0.380872608476
1438,0.51014901931
1439,0.336096927276
1440,0.17077611319
1441,0.0
1442,0.0
1443,0.260555671056
1444,0.201993092498
1445,0.225764846003
1446,0.531515565544
1447,0.181411233088
1448,0.220288150562
1449,0.0986796179799
1450,0.132014262481
1451,0.0
1452,0.225764846003
1453,0.0986562151192
1454,0.0
1455,0.0991575972469
1456,0.0
1457,0.194314340169
1458,0.0
1459,0.336096927276
1460,0.0
1461,0.146627736037
1462,0.249635494144
1463,0.115215543378
1464,0.260555671056
1465,0.225764846003
1466,0.0926978966863
1467,0.304125741875
1468,0.421135891328
1469,0.121603314786
1470,0.295267555382
1471,0.503102612415
1472,0.0469240208425
1473,0.0
1474,0.0
1475,0.220288150562
1476,0.194314340169
1477,0.0
1478,0.436308069634
1479,0.331650050415
1480,0.0
1481,0.144383555277
1482,0.51014901931
1483,0.252334201434
1484,0.579738671538
1485,0.141430567926
1486,0.145874390821
1487,0.380872608476
1488,0.0
1489,0.303992333093
1490,0.252334201434
1491,0.42716252721
1492,0.194314340169
1493,0.0
1494,0.291219418564
1495,0.315265790944
1496,0.206136966068
1497,0.344642141038
1498,0.0
1499,0.220288150562
1500,0.0
1501,0.36771998047
1502,0.19087406613
1503,0.225764846003
1504,0.0
1505,0.0
1506,0.17077611319
1507,0.336096927276
1508,0.209033122521
1509,0.136276341439
1510,0.220288150562
1511,0.127359529795
1512,0.380872608476
1513,0.0
1514,0.0
1515,0.31867418263
1516,0.374665315392
1517,0.51014901931
1518,0.366494838384
1519,0.260555671056
1520,0.168368421637
1521,0.187503114968
1522,0.0
1523,0.0893874929355
1524,0.411207055068
1525,0.503102612415
1526,0.225764846003
1527,0.51014901931
1528,0.356300429333
1529,0.115215543378
1530,0.709297266606
1531,0.336096927276
1532,0.327870747184
1533,0.136276341439
1534,0.344642141038
1535,0.0
1536,0.159739376863
1537,0.179988918812
1538,0.747407354006
1539,0.136276341439
1540,0.19087406613
1541,0.66982779526
1542,0.336096927276
1543,0.304125741875
1544,0.336096927276
1545,0.51014901931
1546,0.0
1547,0.0
1548,0.0
1549,0.402982208974
1550,0.136276341439
1551,0.0
1552,0.0
1553,0.0
1554,0.291069102382
1555,0.210701697446
1556,0.336096927276
1557,0.318784021754
1558,0.336096927276
1559,0.374807770059
1560,0.0
1561,0.411207055068
1562,0.0
1563,0.380809469546
1564,0.184355541926
1565,0.502328778226
1566,0.602974816038
1567,0.285306190981
1568,0.411207055068
1569,0.17077611319
1570,0.253209449516
1571,0.431613418971
1572,0.127359529795
1573,0.0
1574,0.336096927276
1575,0.450175502327
1576,0.411207055068
1577,0.356300429333
